Date,corporate_loans_lagged_금리(연리%),corporate_loans_lagged_금리(연리%)_lag_6,corporate_loans_long_금리(연리%),GFCF_ICT_Real_long_GFCF_Real,GFCF_Real_ma6_GFCF_Real,GFCF_Real_ma6_GFCF_Real_6년_이동평균,ict_수입액 (백만US$),ict_수출액 (백만US$),info_comm_value,investment_final_전기기기 및 장치_계절조정지수 (2020=100),investment_final_전기기기 및 장치_원지수 (2020=100),investment_final_컴퓨터사무용기계_계절조정지수 (2020=100),investment_final_컴퓨터사무용기계_원지수 (2020=100),investment_final_특수산업용기계_계절조정지수 (2020=100),investment_final_특수산업용기계_원지수 (2020=100),investment_lagged_계절조정지수 (2020=100)_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_특수산업용기계,investment_lagged_원지수 (2020=100)_전기기기 및 장치,investment_lagged_원지수 (2020=100)_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_12_특수산업용기계,investment_ma_돈_전기기기 및 장치_원지수 (2020=100),investment_ma_돈_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_원지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_돈_특수산업용기계_원지수 (2020=100),investment_ma_돈_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_계절조정지수 (2020=100),exchange_rate_lagged_환율,exchange_rate_lagged_환율_lag_1,exchange_rate_lagged_환율_lag_6,exchange_rate_long_환율,software_expenditure,gdp_통신업,application_lag1,application_lag2,corp_domestic_applications,corp_domestic_registrations,loan_avg,loan_avg_lag1,loan_avg_lag2,manufacturing_productivity,registration_lag1,registration_lag2,regular_avg_wage,rnd_total,rnd_total_by_industry_app_sw,rnd_total_by_industry_consulting,rnd_total_by_industry_embedded_sw,rnd_total_by_industry_info_svc,rnd_total_by_industry_programming_svc,rnd_total_by_industry_system_sw,rnd_total_by_industry_virtual_asset,rnd_total_lag1,rnd_total_lag1_x,rnd_total_lag1_y,rnd_total_lag2,rnd_total_lag2_x,rnd_total_lag2_y,service_productivity,application_lag1_decomposed,application_lag2_decomposed,corp_domestic_applications_decomposed,corp_domestic_registrations_decomposed,loan_avg_decomposed,loan_avg_lag1_decomposed,loan_avg_lag2_decomposed,manufacturing_productivity_decomposed,registration_lag1_decomposed,registration_lag2_decomposed,regular_avg_wage_decomposed,rnd_total_decomposed,rnd_total_by_industry_app_sw_decomposed,rnd_total_by_industry_consulting_decomposed,rnd_total_by_industry_embedded_sw_decomposed,rnd_total_by_industry_info_svc_decomposed,rnd_total_by_industry_programming_svc_decomposed,rnd_total_by_industry_system_sw_decomposed,rnd_total_by_industry_virtual_asset_decomposed,rnd_total_lag1_decomposed,rnd_total_lag1_x_decomposed,rnd_total_lag1_y_decomposed,rnd_total_lag2_decomposed,rnd_total_lag2_x_decomposed,rnd_total_lag2_y_decomposed,service_productivity_decomposed,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite,Corporate_Loan_Rate,productivity_index,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M
1995-11-01,11.14,11.14,11.14,11558.816666667,11558.816666667,13507.583333333,32366.0,51930.0,3091.7,75.0,78.7,20.2,20.5,80.1,71.0,75.0,20.2,80.1,78.7,20.5,71.0,69.5,19.4,80.1,74.4,18.5,80.1,78.4,18.6,80.1,60.9,15.7,80.1,69.9,18.4,71.0,78.0,17.5,71.0,75.4,18.8,71.0,50.6,15.3,71.0,78.7,75.0,20.5,20.2,71.0,80.1,72.533333333333,70.833333333333,18.666666666667,19.6,74.4,76.566666666667,76.766666666667,75.966666666667,18.55,19.45,65.8,64.616666666667,73.308333333333,72.891666666667,18.6,18.583333333333,56.408333333333,56.241666666667,799.43166666667,770.94,770.94,799.43166666667,273569.0,512.06666666667,118521.59853480254,115290.87430308558,119845.364287596,67343.36682792127,12.016858624713612,11.90483336131408,9.4694195700564,178.4024158531085,66230.01037447897,64618.7661998042,257.4446551182393,4935879.961843435,27901.320497444274,867.0395175673748,90.0040124399546,1266.4846408817436,6890.48442024866,34577.01539067594,-0.0304797802789464,4935879.932876134,80490.94327327437,7771841.238617561,4935880.0180883575,40295.332998465885,7721314.659660327,33.743933909564696,118525.87206873445,115305.41230652468,119865.90068748296,67351.30825103057,11.943609120262572,11.830319236505984,9.54046049799108,178.87731963330094,66214.97811746798,64629.70979777037,257.412652905732,4970030.619415044,27799.952814962,866.6599094257764,88.74062732790301,1285.7635913314652,6796.756380242547,34661.27369659034,2.3053188471708435,4849114.211538981,81360.0670606972,7776517.213199004,5098220.243621507,39700.70355049738,7726591.429794002,33.74112183390485,191985.3,4095.5,2945.333333333333,81.71745412053998,73.02838190195675,11.582099209775304,95.7,799.4316666666666,75.21869761512417,186751.875,10.272816509009552,5.181318841756166,284.9333333333334,11.496891227004122
1995-12-01,11.14,11.14,11.14,11676.758333333,11676.758333333,13507.583333333,32366.0,51930.0,3139.5,76.5,84.0,20.6,23.4,80.1,71.0,76.5,20.6,80.1,84.0,23.4,71.0,75.0,20.2,80.1,68.0,19.2,80.1,81.4,19.7,80.1,60.9,15.7,80.1,78.7,20.5,71.0,69.0,17.1,71.0,86.3,19.4,71.0,50.6,15.3,71.0,84.0,76.5,23.4,20.6,71.0,80.1,77.533333333333,73.666666666667,20.766666666667,20.066666666667,74.4,76.566666666667,76.383333333333,75.15,19.216666666667,19.6,65.8,64.616666666667,73.308333333333,72.891666666667,18.6,18.583333333333,56.408333333333,56.241666666667,802.28083333333,770.94,770.94,802.28083333333,273569.0,525.63333333333,118520.342874363,115291.17707995986,119850.25666443932,67345.36846588198,11.988921508628268,11.908865615733353,9.63942986827805,179.71741765086753,66229.51984276544,64618.88013509532,257.454186577594,4935879.955936265,27901.309130192367,867.0225316878899,90.00242496299677,1266.4912372261404,6890.49306129026,34577.00878430304,-0.0135619195356693,4935879.921903058,80490.96112950631,7771841.203931316,4935880.021045352,40295.3402951144,7721314.606971022,33.73292847582838,118526.73522829892,115315.72276617274,119882.71458438347,67357.8674829959,11.916237679390417,11.835353944235312,9.714361763845591,179.7662192855605,66199.84920737907,64637.15878339389,257.3743660196985,5022687.331974776,27646.318864036293,866.0570382122137,86.85227290411268,1312.7637748306968,6661.366933224904,34777.74872213767,5.894234492460269,4722768.983431017,82613.58723776661,7782863.111768438,5277505.407163519,38850.70868209728,7734092.804592909,33.72650663637792,193183.4,4129.5,2943.4,86.12748951169304,72.96470138274671,11.14,95.7,802.2808333333334,74.75036254550173,186751.875,10.272816509009552,8.240140766177078,207.30000000000013,11.64262875917878
1996-01-01,11.14,11.14,11.14,11794.7,11794.7,13507.583333333,32366.0,51930.0,3187.3,68.1,66.9,18.2,18.5,80.1,71.0,68.1,18.2,80.1,66.9,18.5,71.0,76.5,20.6,80.1,69.5,19.4,80.1,87.5,19.7,80.1,60.9,15.7,80.1,84.0,23.4,71.0,69.9,18.4,71.0,78.7,18.4,71.0,50.6,15.3,71.0,66.9,68.1,18.5,18.2,71.0,80.1,76.533333333333,73.2,20.8,19.666666666667,74.4,76.566666666667,74.416666666667,71.916666666667,19.233333333333,19.35,65.8,64.616666666667,73.308333333333,72.891666666667,18.6,18.583333333333,56.408333333333,56.241666666667,805.13,770.94,770.94,805.13,273569.0,539.2,118519.0,115291.5,119855.5,67347.5,11.21,11.21,11.21,180.6,66229.0,64619.0,257.675,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,7771841.5,4935880.0,40295.35,7721315.0,33.75,118530.26714977543,115330.07637483052,119906.07753707358,67367.22494349422,11.885247988418165,11.834432147251066,9.865121729405766,180.97972983132385,66184.42249425495,64647.80878489414,257.3647247116146,5086057.756084081,27462.784658601435,865.3367706489091,84.5699611437055,1345.654863456987,6497.811433563426,34919.01021786976,10.25876655446493,4569870.576783012,84126.34259059084,7790637.638299858,5485927.47279562,37823.37666813132,7743192.567048222,33.71374033775398,194476.7333333333,4182.566666666667,3017.133333333333,80.37482423932917,69.89324973662806,11.14,95.7,805.13,73.55903638749794,187774.15277777772,10.272816509009605,5.525550480949576,225.2666666666664,11.714319905040062
1996-02-01,11.21,11.14,11.21,11753.441666667,11753.441666667,13507.583333333,32366.0,51930.0,3239.3333333333,66.2,55.6,25.4,24.7,80.1,71.0,66.2,25.4,80.1,55.6,24.7,71.0,68.1,18.2,80.1,75.0,20.2,80.1,74.4,18.5,80.1,60.9,15.7,80.1,66.9,18.5,71.0,78.7,20.5,71.0,78.0,17.5,71.0,50.6,15.3,71.0,55.6,66.2,24.7,25.4,71.0,80.1,68.833333333333,70.266666666667,22.2,21.4,74.4,76.566666666667,70.683333333333,70.55,20.433333333333,20.5,65.8,64.616666666667,73.725,73.333333333333,19.383333333333,19.391666666667,56.408333333333,56.241666666667,817.50083333333,773.78916666667,770.94,817.50083333333,273569.0,550.66666666667,118517.63271219998,115291.83046907024,119860.81756338348,67349.68770700962,11.925454875628796,11.909332688891409,9.967369130801156,182.50991807417336,66228.46166253432,64619.12580854218,257.48862856351565,4935879.9456999805,27901.28721049165,866.9896665204061,89.9993495148182,1266.504000334594,6890.509723961586,34576.99600169004,0.019060788227166,4935879.902735781,80490.99585479568,7771841.145369434,4935880.026210497,40295.35441336939,7721314.515667938,33.71194496416042,118519.41372438832,115287.71192868422,119853.36870653252,67346.13140634146,11.85051898803577,11.83370646237998,10.026385941736034,182.15462554355707,66239.48716827546,64617.15120687354,257.61490397344346,4923848.886949546,27937.224923950787,867.0148806886511,90.4087923781654,1260.2638654594066,6921.828149672868,34547.91958849488,-1.1907205752710737,4964807.526120708,80194.76754467578,7770274.553295197,4854634.474520264,40497.66861490653,7719591.086103197,33.72554653370728,195770.06666666665,4235.633333333333,3090.866666666667,79.28234670036252,76.35472492370354,11.21,95.7,817.5008333333333,74.04079823086855,188904.2083333333,11.841231030379332,-2.4351074201774594,243.23333333333312,11.582099209775304
1996-03-01,11.11,11.14,11.11,11712.183333333,11712.183333333,13507.583333333,32366.0,51930.0,3291.3666666667,69.6,73.6,23.2,25.8,80.1,71.0,69.6,23.2,80.1,73.6,25.8,71.0,66.2,25.4,80.1,76.5,20.6,80.1,68.0,19.2,80.1,79.4,16.0,80.1,55.6,24.7,71.0,84.0,23.4,71.0,69.0,17.1,71.0,85.7,18.0,71.0,73.6,69.6,25.8,23.2,71.0,80.1,65.366666666667,67.966666666667,23.0,22.266666666667,74.4,76.566666666667,71.45,70.816666666667,21.883333333333,21.166666666667,65.8,64.616666666667,72.716666666667,72.516666666667,20.033333333333,19.991666666667,56.408333333333,56.241666666667,829.87166666667,776.63833333333,770.94,829.87166666667,273569.0,562.13333333333,118516.41718685876,115292.12345696348,119865.55497357584,67351.62437024948,11.8932039702191,11.90600484511586,10.11015731685969,183.7388083647648,66227.98736924189,64619.2358632002,257.5105550515517,4935879.941788416,27901.27767084745,866.9753102591517,89.99800422200985,1266.509575628613,6890.516975689847,34576.99041782789,0.0332583098381793,4935879.895332691,80491.01110766258,7771841.123787946,4935880.028205462,40295.36058069956,7721314.480778553,33.70292881486969,118512.33250613084,115280.17810421014,119849.53852791544,67345.81763085345,11.81894349117762,11.832718978304758,10.180163768818456,183.0122043813467,66237.52216158263,64609.95586578284,257.61217969280386,4919275.807925919,27951.61161023952,867.1570308772054,90.6444545883426,1256.0028084809876,6939.791343602624,34530.39819238209,-1.1713133052414633,4981130.759810852,80032.87815090435,7769231.639481303,4834884.08363207,40612.05179145871,7718501.505588343,33.715714477320866,197063.4,4288.7,3164.6,77.98065249137517,81.67019739710865,11.11,95.7,829.8716666666667,75.48182463074828,190142.04166666663,14.73136944010343,-8.146837020317875,261.1999999999998,11.14
1996-04-01,10.91,11.14,10.91,11670.925,11670.925,13507.583333333,32366.0,51930.0,3343.4,76.2,77.5,24.1,25.0,80.1,71.0,76.2,24.1,80.1,77.5,25.0,71.0,69.6,23.2,80.1,68.1,18.2,80.1,69.5,19.4,80.1,55.6,17.2,80.1,73.6,25.8,71.0,66.9,18.5,71.0,69.9,18.4,71.0,56.5,17.9,71.0,77.5,76.2,25.0,24.1,71.0,80.1,68.9,70.666666666667,25.166666666667,24.233333333333,74.4,76.566666666667,72.716666666667,71.933333333333,22.983333333333,21.95,65.8,64.616666666667,74.466666666667,74.233333333333,20.625,20.566666666667,56.408333333333,56.241666666667,842.2425,779.4875,770.94,842.2425,273569.0,573.6,118515.2294740656,115292.40968346558,119870.18471654186,67353.51621655413,11.85698227389423,11.900014147743391,10.255483835240248,184.9184620347436,66227.52421480307,64619.34327689619,257.53737927201297,4935879.938199246,27901.267965632,866.9606660911725,89.99663059198643,1266.5152627863094,6890.524353271931,34576.984721895235,0.0477021255843975,4935879.888476165,80491.02672766431,7771841.104627741,4935880.03005314,40295.36687182237,7721314.448764763,33.69384240708733,118512.628548644,115280.71696004516,119852.53293797688,67346.9986393625,11.783724121769948,11.827503420901555,10.325745825445882,183.75993860913172,66239.92368865042,64610.42859574424,257.64223536216366,4909950.901913166,27979.03241514905,867.2667145378257,90.96534883323952,1251.6814877900065,6962.58429834301,34511.94130422016,-1.6856925288462876,5002398.77384681,79822.54593854403,7768255.943138429,4807239.42063104,40752.97278740356,7717259.668685128,33.70681131870977,198328.46666666667,4325.733333333334,3216.333333333333,80.6057359366332,82.41680287769508,10.91,95.7,842.2425000000001,76.05467636997314,191388.79166666663,18.41835332842804,0.2309116973040232,264.2333333333336,11.14
1996-05-01,11.1,11.14,11.1,11629.666666667,11629.666666667,13507.583333333,32366.0,51930.0,3437.1,71.8,68.9,24.1,24.2,80.1,71.0,71.8,24.1,80.1,68.9,24.2,71.0,76.2,24.1,80.1,66.2,25.4,80.1,75.0,20.2,80.1,78.4,18.6,80.1,77.5,25.0,71.0,55.6,24.7,71.0,78.7,20.5,71.0,75.4,18.8,71.0,68.9,71.8,24.2,24.1,71.0,80.1,73.333333333333,72.533333333333,25.0,23.8,74.4,76.566666666667,71.083333333333,71.4,23.6,22.6,65.8,64.616666666667,73.925,73.683333333333,21.075,21.025,56.408333333333,56.241666666667,854.61333333333,782.33666666667,770.94,854.61333333333,273569.0,584.7,118514.2442781148,115292.64703197208,119874.02597581944,67355.08484343548,11.82025500639358,11.891870602963662,10.389050069049402,185.8705194369724,66227.1403982362,64619.43221872326,257.56615092453933,4935879.935289932,27901.259050421108,866.9471749954162,89.99536375789906,1266.5205021954089,6890.531130310689,34576.979474367,0.0609700942188207,4935879.882848978,80491.04117927098,7771841.089797528,4935880.03156954,40295.37266769699,7721314.4228149885,33.68558348245066,118510.36196351124,115278.42715387608,119851.41881025642,67346.37896838393,11.74737434546013,11.820409854594388,10.464093851190109,184.3280401357382,66240.85465450965,64608.5867688073,257.66416862645576,4900848.865338533,28004.91099771124,867.3686304325339,91.29303635313154,1246.8724245018625,6986.188415062477,34491.670901900376,-2.258568474217158,5024551.16889664,79605.46095170484,7767104.527814111,4779623.726635999,40900.64402938508,7715930.163796819,33.69840567739845,199593.53333333333,4362.766666666666,3268.0666666666666,76.43046055101273,87.93426061447848,11.1,95.7,854.6133333333333,78.53898948872676,192644.4583333333,22.49601582242971,-2.851886149349795,267.2666666666664,11.21
1996-06-01,11.15,11.14,11.15,11588.408333333,11588.408333333,13507.583333333,32366.0,51930.0,3530.8,64.2,68.0,25.0,24.5,80.1,71.0,64.2,25.0,80.1,68.0,24.5,71.0,71.8,24.1,80.1,69.6,23.2,80.1,76.5,20.6,80.1,81.4,19.7,80.1,68.9,24.2,71.0,73.6,25.8,71.0,84.0,23.4,71.0,86.3,19.4,71.0,68.0,64.2,24.5,25.0,71.0,80.1,71.466666666667,70.733333333333,24.566666666667,24.4,74.4,76.566666666667,68.416666666667,69.35,23.783333333333,23.333333333333,65.8,64.616666666667,72.4,72.25,21.5,21.466666666667,56.408333333333,56.241666666667,866.98416666667,785.18583333333,770.94,866.98416666667,273569.0,595.8,118513.45334199347,115292.83747514892,119877.11115597594,67356.34325643105,11.780620589885984,11.881082014118036,10.519886035157906,186.59748550880207,66226.832784307,64619.50339898955,257.59824071960503,4935879.932846949,27901.25032298613,866.9339268176178,89.99411829559382,1266.5256473222764,6890.537764600031,34576.97432123012,0.0739584799315273,4935879.878042273,80491.05543566002,7771841.078166373,4935880.032864837,40295.37835932909,7721314.401024686,33.67759270428183,118511.04331193364,115278.61453563764,119852.69530374814,67346.8401935679,11.708657292943236,11.810280756949105,10.594825665652603,184.6627126725809,66243.560159256,64608.89903376022,257.70003927287087,4890318.705115815,28035.573663858573,867.473019449528,91.65511255208408,1241.9659284817676,7011.834317155807,34470.55227886455,-2.9355838325083465,5048554.057491181,79368.08730177357,7765984.158210709,4748671.788606541,41060.0816074944,7714534.543219379,33.690614205752745,200858.6,4399.8,3319.8,71.29315147814026,83.78999759023463,11.15,95.7,866.9841666666666,80.34320552330807,193909.04166666663,26.69430087806573,-6.687501013234908,270.3000000000002,11.11
1996-07-01,10.85,11.14,10.85,11547.15,11547.15,13507.583333333,32366.0,51930.0,3624.5,85.6,78.4,23.6,22.3,80.1,71.0,85.6,23.6,80.1,78.4,22.3,71.0,64.2,25.0,80.1,76.2,24.1,80.1,68.1,18.2,80.1,87.5,19.7,80.1,68.0,24.5,71.0,77.5,25.0,71.0,66.9,18.5,71.0,78.7,18.4,71.0,78.4,85.6,22.3,23.6,71.0,80.1,71.766666666667,73.866666666667,23.666666666667,24.233333333333,74.4,76.566666666667,70.333333333333,72.266666666667,24.416666666667,24.233333333333,65.8,64.616666666667,72.375,72.091666666667,21.825,21.791666666667,56.408333333333,56.241666666667,879.355,788.035,770.94,879.355,273569.0,606.9,118512.9626601843,115292.9554682575,119879.02710207876,67357.12261508986,11.7406809836433,11.868392956458754,10.639670931931782,186.9941015807187,66226.64271116024,64619.54722953227,257.6310543642725,4935879.931009176,27901.24233884323,866.9217659908066,89.9929736303609,1266.5303702171846,6890.543833856327,34576.96959094589,0.085840553401448,4935879.874333894,80491.06858638485,7771841.0703484975,4935880.03386416,40295.38358393331,7721314.38463259,33.67037723889796,118509.30265380412,115276.00744111688,119849.4153232284,67345.32450496904,11.715934216261688,11.804868240919374,10.665918667725638,184.74161041567743,66244.78180060523,64606.923652862,257.7105848520578,4880542.811431707,28063.20931008028,867.5725514345418,92.0067494339027,1236.8271204225289,7036.993433189318,34448.74248935543,-3.629769653608864,5072214.793247662,79136.00927536745,7764749.384559638,4719177.3496179385,41218.09387256351,7713121.98776733,33.687311239093454,202094.36666666667,4424.266666666666,3361.166666666667,75.82250386195437,87.46989384381521,10.85,95.7,879.355,83.27264620783927,195168.11944444448,30.817643254024816,-4.783232074678821,241.69999999999985,10.91
1996-08-01,10.86,11.21,10.86,11505.891666667,11505.891666667,13507.583333333,32366.0,51930.0,3624.8666666667,79.1,82.9,26.2,24.8,80.1,71.0,79.1,26.2,80.1,82.9,24.8,71.0,85.6,23.6,80.1,71.8,24.1,80.1,66.2,25.4,80.1,74.4,18.5,80.1,78.4,22.3,71.0,68.9,24.2,71.0,55.6,24.7,71.0,78.0,17.5,71.0,82.9,79.1,24.8,26.2,71.0,80.1,76.433333333333,76.3,23.866666666667,24.933333333333,74.4,76.566666666667,74.883333333333,74.416666666667,24.433333333333,24.366666666667,65.8,64.616666666667,72.783333333333,72.483333333333,22.433333333333,22.433333333333,56.408333333333,56.241666666667,891.72583333333,790.88416666667,770.94,891.72583333333,273569.0,618.56666666667,118512.79694328389,115292.99502693723,119879.67786448364,67357.38330706792,11.697820453918224,11.853008199135203,10.756516020439422,187.0258431680525,66226.57995978967,64619.561413240604,257.6662320351585,4935879.929634525,27901.23455783495,866.9098710453144,89.9918524826366,1266.5349899122195,6890.549748687999,34576.964963984225,0.0974201858076943,4935879.871442905,80491.08151789742,7771841.0656804545,4935880.034643215,40295.38869443066,7721314.372371335,33.66344731357142,118512.80835862014,115284.36110379474,119859.42357648045,67349.24588358734,11.71870517372621,11.794646652295896,10.718357579243948,184.4735626431484,66237.28380421446,64613.29181964085,257.65835740797087,4890599.609788323,28032.3576914764,867.4483596736234,91.61755761794852,1243.4324353432662,7006.25965130588,34478.11162233784,-2.9367004463888544,5044121.822434126,79421.71997904713,7766425.911902055,4800933.768982307,41020.10436553555,7714894.886685872,33.67511120779813,203330.13333333333,4448.733333333334,3402.5333333333333,71.4460807273371,79.12278419990031,10.86,95.7,891.7258333333334,83.73398942053872,196421.69166666668,34.7033213501461,-4.984379823675624,213.1000000000004,11.1
1996-09-01,10.88,11.11,10.88,11464.633333333,11464.633333333,13507.583333333,32366.0,51930.0,3625.2333333333,80.0,77.0,24.0,20.9,80.1,71.0,80.0,24.0,80.1,77.0,20.9,71.0,79.1,26.2,80.1,64.2,25.0,80.1,69.6,23.2,80.1,68.0,19.2,80.1,82.9,24.8,71.0,68.0,24.5,71.0,73.6,25.8,71.0,69.0,17.1,71.0,77.0,80.0,20.9,24.0,71.0,80.1,79.433333333333,81.566666666667,22.666666666667,24.6,74.4,76.566666666667,75.45,76.15,23.616666666667,24.5,65.8,64.616666666667,73.45,73.483333333333,22.75,22.833333333333,56.408333333333,56.241666666667,904.09666666667,793.73333333333,770.94,904.09666666667,273569.0,630.23333333333,118513.03650685152,115292.93679017092,119878.7504443796,67356.99735440307,11.653391937479425,11.835364990427475,10.8664424813034,186.61132646457403,66226.67587768545,64619.5386744249,257.7021443942226,4935879.928772961,27901.22724578188,866.898647421929,89.9907930345357,1266.539348945758,6890.5553070279575,34576.96059805356,0.1083017823392451,4935879.869474085,80491.09379095698,7771841.064334157,4935880.035173767,40295.39351663176,7721314.36468658,33.6570431826681,118516.15916780636,115290.54731834451,119865.30162356576,67351.50062850348,11.67532108921418,11.777507246911012,10.826922164924357,183.7110801916836,66232.4409753538,64618.128574896335,257.6705486724137,4905202.948495962,27989.45133374552,867.2647512312883,91.07302964037244,1251.7287296121535,6966.2188614096585,34513.994885937864,-1.9426069138468645,5006945.751833843,79792.20628347524,7768438.665936996,4863329.173866563,40766.4949500611,7717158.854580352,33.66646245644398,204565.9,4473.2,3443.9,75.48280554990072,87.8586115129872,10.88,95.7,904.0966666666668,84.76539177318516,197669.75833333333,38.197778730403975,4.189654071760458,184.5,11.15
1996-10-01,10.89,10.91,10.89,11423.375,11423.375,13507.583333333,32366.0,51930.0,3625.6,81.2,84.8,24.5,23.5,80.1,71.0,81.2,24.5,80.1,84.8,23.5,71.0,80.0,24.0,80.1,85.6,23.6,80.1,76.2,24.1,80.1,69.5,19.4,80.1,77.0,20.9,71.0,78.4,22.3,71.0,77.5,25.0,71.0,69.9,18.4,71.0,84.8,81.2,23.5,24.5,71.0,80.1,81.566666666667,80.1,23.066666666667,24.9,74.4,76.566666666667,76.666666666667,76.983333333333,23.366666666667,24.566666666667,65.8,64.616666666667,74.691666666667,74.458333333333,23.175,23.258333333333,56.408333333333,56.241666666667,916.4675,796.5825,770.94,916.4675,273569.0,641.9,118513.70979392038,115292.77391394414,119876.1338371788,67355.91954426428,11.608949060341956,11.81618964159198,10.96635702188942,185.72628501032847,66226.94150399252,64619.47646317116,257.7370680694534,4935879.928408776,27901.220608482286,866.8884146377981,89.98982557113487,1266.5433232186792,6890.5603524371,34576.95661745259,0.1181790909661281,4935879.868414182,80491.10505059932,7771841.066056363,4935880.035459388,40295.39791324682,7721314.36143823,33.651337803244864,118517.66802709016,115295.8657756054,119868.8450969337,67352.66864755086,11.631222813290892,11.758944532842497,10.929290857329404,182.47948179425572,66223.75984550366,64622.076862515234,257.667355275256,4931195.132214819,27912.831252129745,866.9603951631525,90.13700360820424,1265.2059265356197,6898.625611506101,34572.47297804984,-0.2003880468516653,4944080.446361344,80418.61641224846,7771611.298442879,4960413.39395193,40341.47921888255,7720904.942113208,33.657965800849674,205763.56666666665,4532.033333333333,3462.2333333333336,76.57114057235603,90.12199136917856,10.89,95.7,916.4675,86.04958985509906,198917.78888888887,41.14073359497086,0.7486367104016551,206.29999999999927,10.85
