date,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite,Corporate_Loan_Rate,Equipment_Investment_Index,productivity_index,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M,Ad_Sentiment_DI
1997-10-01,217284.7,4987.0,3558.0,75.0,85.33333333333333,11.62,37.4,95.7,,85.33333333333333,214632.84166666665,,-25.0,89.80000000000018,11.31,450.08059260277855
1997-11-01,212421.76666666663,5124.0,3382.333333333333,72.0,85.33333333333333,12.17,38.05,95.7,,85.33333333333333,214960.175,,-19.66666666666669,140.6333333333332,11.52,494.7985302926303
1997-12-01,207558.8333333333,5261.0,3206.6666666666665,69.0,85.33333333333333,14.98,49.85,95.7,,85.33333333333333,214854.3583333333,,-14.333333333333329,191.46666666666715,11.71,434.7758073005424
1998-01-01,202695.9,5398.0,3031.0,66.0,85.33333333333333,17.44,37.35,95.7,,85.33333333333333,214315.39166666663,,-9.0,242.30000000000015,11.62,467.46646810837046
1998-02-01,202168.7,5453.3,3059.866666666667,65.66666666666667,85.33333333333333,17.09,39.7,95.7,,85.33333333333333,213528.5944444444,,-6.333333333333329,353.83333333333394,12.17,404.10302790067794
1998-03-01,201641.5,5508.599999999999,3088.733333333333,65.33333333333333,85.33333333333333,17.14,35.05,95.7,,85.33333333333333,212493.96666666665,,-3.666666666666672,465.3666666666659,14.98,415.4853300483574
1998-04-01,201114.3,5563.9,3117.6,65.0,85.33333333333333,17.19,25.6,95.7,,85.33333333333333,211211.50833333333,,-1.0,576.8999999999996,17.44,450.7210682717788
1998-05-01,202426.13333333333,5765.366666666667,3284.233333333333,64.66666666666667,85.33333333333333,17.04,25.35,95.7,,85.33333333333333,209979.55,,-1.0,641.3666666666668,17.09,459.7040812169262
1998-06-01,203737.96666666665,5966.833333333333,3450.866666666667,64.33333333333333,85.33333333333333,16.52,25.45,95.7,,85.33333333333333,208798.09166666667,,-1.0,705.833333333333,17.14,439.0905405170982
1998-07-01,205049.8,6168.3,3617.5,64.0,85.33333333333333,15.51,25.35,95.7,,85.33333333333333,207667.13333333333,,-1.0,770.3000000000002,17.19,425.95370845305206
1998-08-01,206753.5,6264.833333333333,3579.233333333333,69.33333333333333,85.33333333333333,14.95,26.4,95.7,,85.33333333333333,206715.27777777772,,4.666666666666657,811.5333333333328,17.04,415.528024723862
1998-09-01,208457.2,6361.366666666667,3540.9666666666667,74.66666666666667,85.33333333333333,14.18,28.05,95.7,,85.33333333333333,205942.525,,10.333333333333345,852.7666666666673,16.52,378.6221514277033
1998-10-01,210160.9,6457.9,3502.7,80.0,85.33333333333333,12.81,30.15,95.7,,85.33333333333333,205348.875,,16.0,894.0,15.51,393.39985630204745
1998-11-01,212336.6,6512.366666666667,3559.5,84.66666666666667,85.33333333333333,11.62,27.8,95.7,,85.33333333333333,205341.77777777775,,15.333333333333345,747.0,14.95,394.84427763074996
1998-12-01,214512.3,6566.833333333333,3616.3,89.33333333333333,85.33333333333333,10.96,29.8,95.7,,85.33333333333333,205921.2333333333,,14.666666666666655,600.0,14.18,429.88551031351494
1999-01-01,216688.0,6621.3,3673.1,94.0,85.33333333333333,10.64,32.849999999999994,95.7,,85.33333333333333,207087.24166666667,,14.0,453.0,12.81,405.36370941987275
1999-02-01,219821.5,6861.366666666667,3927.4,98.33333333333331,85.33333333333333,10.21,48.8,95.7,,85.33333333333333,208558.30833333332,,13.666666666666645,596.5333333333338,11.62,343.6520134600975
1999-03-01,222955.0,7101.433333333333,4181.7,102.66666666666669,85.33333333333333,9.84,43.95,95.7,,85.33333333333333,210334.43333333332,,13.333333333333355,740.0666666666666,10.96,393.89224585418145
1999-04-01,226088.5,7341.5,4436.0,107.0,85.33333333333333,9.28,44.45,95.7,,85.33333333333333,212415.61666666667,,13.0,883.6000000000004,10.64,369.48623837571773
1999-05-01,228253.2,7511.3,4601.633333333333,108.66666666666669,85.33333333333333,8.68,53.0,95.7,,85.33333333333333,214567.87222222224,,10.333333333333371,998.9333333333334,10.21,356.2206534159637
1999-06-01,230417.9,7681.099999999999,4767.266666666666,110.33333333333331,85.33333333333333,8.55,50.35,95.7,,85.33333333333333,216791.2,,7.666666666666629,1114.2666666666664,9.84,385.14444757046806
1999-07-01,232582.6,7850.9,4932.9,112.0,85.33333333333333,8.41,49.95,95.7,,85.33333333333333,219085.6,,5.0,1229.5999999999997,9.28,390.86317157288977
1999-08-01,234658.2333333333,8033.333333333333,5321.766666666666,113.0,85.33333333333333,8.39,48.45,95.7,,85.33333333333333,221410.99444444443,,4.333333333333314,1171.9666666666662,8.68,382.72618819221873
1999-09-01,236733.86666666667,8215.766666666666,5710.633333333333,114.0,85.33333333333333,8.41,47.95,95.7,,85.33333333333333,223767.3833333333,,3.6666666666666856,1114.333333333333,8.55,329.98821689790435
1999-10-01,238809.5,8398.2,6099.5,115.0,85.33333333333333,8.26,45.1,95.7,,85.33333333333333,226154.76666666663,,3.0,1056.7000000000007,8.41,338.66156562598496
1999-11-01,240397.36666666667,8697.533333333335,6358.9,114.33333333333331,85.33333333333333,8.13,56.6,95.7,,85.33333333333333,228493.16388888887,,1.3333333333333144,1186.2333333333345,8.39,350.2838997139296
1999-12-01,241985.2333333333,8996.866666666667,6618.3,113.66666666666669,85.33333333333333,8.17,56.0,95.7,,85.33333333333333,230782.575,,-0.3333333333333144,1315.766666666667,8.41,362.0078309985735
2000-01-01,243573.1,9296.2,6877.7,113.0,85.33333333333333,8.22,61.45,95.7,,85.33333333333333,233023.0,,-2.0,1445.300000000001,8.26,317.6994781922267
2000-02-01,244824.03333333333,9548.366666666669,6996.033333333333,111.33333333333331,85.33333333333333,8.24,57.1,95.7,,85.33333333333333,235106.54444444444,,-3.0,1515.0333333333356,8.13,320.05979128834446
2000-03-01,246074.96666666667,9800.533333333336,7114.366666666667,109.66666666666669,85.33333333333333,8.44,56.5,95.7,,85.33333333333333,237033.2083333333,,-4.0,1584.76666666667,8.17,290.00758644311964
2000-04-01,247325.9,10052.7,7232.7,108.0,85.33333333333333,8.2,60.8,95.7,,85.33333333333333,238802.99166666667,,-5.0,1654.5,8.22,282.13348626016807
2000-05-01,249589.66666666663,10172.866666666669,7316.933333333333,103.66666666666669,85.33333333333333,8.24,55.25,95.7,,85.33333333333333,240581.0305555555,,-7.666666666666629,1475.333333333334,8.24,330.2810733144412
2000-06-01,251853.4333333333,10293.033333333336,7401.166666666666,99.33333333333331,85.33333333333333,8.21,57.55,95.7,,85.33333333333333,242367.325,,-10.333333333333371,1296.1666666666697,8.44,339.32038178021816
2000-07-01,254117.2,10413.2,7485.4,95.0,85.33333333333333,8.15,60.7,95.7,,85.33333333333333,244161.875,,-13.0,1117.0,8.2,295.71861773747025
2000-08-01,253835.8,10480.566666666668,7515.2,91.0,85.33333333333333,8.02,70.85,95.7,,85.33333333333333,245760.0055555556,,-12.666666666666686,932.1999999999988,8.24,318.9549572159974
2000-09-01,253554.4,10547.933333333332,7545.0,87.0,85.33333333333333,8.09,60.05,95.7,,85.33333333333333,247161.71666666667,,-12.333333333333314,747.399999999996,8.21,296.3446881539737
2000-10-01,253273.0,10615.3,7574.8,83.0,85.33333333333333,8.13,60.8,95.7,,85.33333333333333,248367.00833333333,,-12.0,562.5999999999985,8.15,263.99460604358075
2000-11-01,254122.26666666663,10937.133333333331,7854.333333333333,86.0,85.33333333333333,8.11,58.5,95.7,,85.33333333333333,249510.75,,-5.0,764.2666666666628,8.02,285.3882702172823
2000-12-01,254971.53333333333,11258.966666666664,8133.866666666667,89.0,85.33333333333333,8.11,55.65,95.7,,85.33333333333333,250592.94166666665,,2.0,965.933333333327,8.09,311.32339279049756
2001-01-01,255820.8,11580.8,8413.4,92.0,85.33333333333333,8.23,58.0,95.7,,85.33333333333333,251613.5833333333,,9.0,1167.5999999999983,8.13,263.8345423511002
2001-02-01,257106.63333333333,11462.866666666669,8405.066666666666,95.0,85.33333333333333,8.05,50.25,95.7,,85.33333333333333,252637.13333333333,,9.0,982.3000000000012,8.11,301.0836620786398
2001-03-01,258392.46666666665,11344.933333333332,8396.733333333334,98.0,85.33333333333333,8.02,54.7,95.7,,85.33333333333333,253663.59166666665,,9.0,797.0,8.11,183.90749901900887
2001-04-01,259678.3,11227.0,8388.4,101.0,85.33333333333333,7.85,54.650000000000006,95.7,,85.33333333333333,254692.9583333333,,9.0,611.7000000000007,8.23,270.30638138642473
2001-05-01,260780.7333333333,11126.0,8192.1,99.33333333333331,85.33333333333333,7.74,51.25,95.7,,85.33333333333333,255625.54722222223,,4.333333333333314,188.8666666666686,8.05,245.21460780081523
2001-06-01,261883.16666666663,11025.0,7995.8,97.66666666666669,85.33333333333333,7.61,65.5,95.7,,85.33333333333333,256461.3583333333,,-0.3333333333333144,-233.9666666666635,8.02,229.43398610840282
2001-07-01,262985.6,10924.0,7799.5,96.0,85.33333333333333,7.55,53.55,95.7,,85.33333333333333,257200.3916666667,,-5.0,-656.7999999999993,7.85,234.3904390104249
2001-08-01,264318.0333333333,11479.966666666667,8095.933333333333,98.66666666666669,85.33333333333333,7.29,52.95,95.7,,85.33333333333333,258073.91111111108,,-0.6666666666666288,17.099999999998545,7.74,173.40827698236777
2001-09-01,265650.4666666667,12035.933333333332,8392.366666666667,101.33333333333331,85.33333333333333,7.12,53.2,95.7,,85.33333333333333,259081.91666666663,,3.6666666666666288,691.0,7.61,215.12682552437167
